item_id,x,y
1022,-4.115883,1.8584185
1023,-4.8219595,2.4694633
1024,-4.6910048,2.4987676
1025,-1.2093872,7.4050875
1026,-3.125445,4.7409363
1027,2.4265585,10.100311
1028,-3.4190583,3.5079842
1029,-4.7732983,2.470909
1030,-4.5565605,2.76721
1031,-3.9882865,2.3182337
1032,-3.9006953,1.9269431
1033,0.7533045,8.888234
1034,0.82037026,8.955728
1035,-4.7575903,2.3665266
1036,-4.869208,2.3666131
1037,-4.9421506,2.624829
1038,-4.510542,2.213728
1039,-3.4606445,3.3186765
1040,-4.6562104,2.454407
1041,-4.242771,2.6379447
1042,-4.3110957,3.1696994
1043,-4.794799,2.8202972
1044,0.8888962,8.89595
1045,2.0680141,9.001279
1046,-0.84942967,2.3347785
1047,2.352767,10.380384
1048,-4.7246695,2.4310942
1049,-4.7658286,2.3296144
1050,-3.1462622,3.0092165
1051,-4.5948973,2.4661267
1052,2.4409556,9.933645
1053,-4.679069,2.8604228
1054,-4.872888,2.9891174
1055,-3.8428106,2.8148246
1056,-4.5151277,2.6789393
1057,-4.5915103,2.8028932
1058,1.791085,9.151741
1059,-3.7345767,2.36406
1060,-4.455002,2.1450403
1061,-2.1198673,4.7305913
1062,-4.011008,2.4457273
1063,-4.5338316,2.6652944
1064,2.405032,10.188274
1065,-4.924107,2.5245965
1066,-4.366344,2.5424163
1067,-3.895327,2.9446712
1068,-4.2498527,4.144283
1069,-4.3555074,2.716763
1070,-4.676912,2.8863487
1071,-4.677828,2.9650242
1072,-4.7608733,2.8372357
1073,-4.2940836,1.7444803
1074,2.4236588,9.754199
1075,-4.785032,2.3735673
1076,-4.2814827,5.934469
1077,-3.0026033,6.616007
1078,-3.9048598,4.9910946
1079,1.8284888,9.496144
1080,-4.3384795,6.5686707
1081,1.8221643,9.562064
1082,1.7384552,9.604415
1083,1.9142188,9.704887
1084,1.5013438,9.615948
1085,0.8887455,8.798463
1086,-2.6997006,2.407272
1087,1.3471168,9.853227
1088,1.0127435,9.33483
1089,1.1291885,9.455642
1090,1.15948,9.4276705
1091,0.8958609,9.457942
1092,1.2368417,9.448636
1093,0.57358587,9.949504
1094,1.2520722,9.342293
1095,1.2589929,9.724005
1096,0.9295752,9.674492
1097,1.4575639,9.520258
1098,1.4067124,9.087516
1099,0.8860466,9.710649
1100,-3.8453593,5.4163675
1101,-3.187746,6.4896646
1102,1.2717022,9.327983
1103,1.4915717,9.4999485
1104,0.48835737,9.037739
1105,1.3859667,9.500171
1106,-2.9458404,6.6878123
1107,-4.2351713,2.9063637
1108,0.6896342,8.946876
1109,-2.4332685,5.5065184
1110,1.3432076,9.849775
1111,1.127006,9.75251
1112,1.5330079,9.639303
1113,1.8335177,8.561689
1114,0.7255108,9.148616
1115,-1.1992913,8.840316
1116,-3.8662837,5.4463606
1117,-0.79238063,9.392905
1118,-4.259534,5.1730523
1119,-3.4112463,6.2249746
1120,-0.40376267,8.338141
1121,-1.0377254,9.704293
1122,-0.7125585,8.930997
1123,-0.3722566,8.1736965
1124,-1.2563915,10.129744
1125,-0.9642246,9.705559
1126,1.1998091,9.83536
1127,-0.37020892,8.342784
1128,-0.7559346,8.324256
1129,-1.1180373,9.859806
1130,-0.43317735,8.286934
1131,-3.3548691,0.97238106
1132,-3.6175473,5.4234395
1133,-3.8677912,5.44632
1134,-3.8995113,5.3221784
1135,-3.3683088,5.767825
1136,-3.8224895,5.431266
1137,-3.7882318,4.236235
1138,-3.549267,5.517909
1139,-3.544383,1.1789294
1140,-3.6121683,5.4614215
1141,-3.213707,1.4365648
1142,-3.612523,1.2355199
1143,-3.8415012,5.4304476
1144,-3.5689535,1.1124418
1145,-3.5648649,1.0275872
1146,-3.6078281,5.3569765
1147,-3.3344004,0.9996203
1148,-3.7726314,3.8680124
1149,1.377013,9.703273
1150,-2.9019952,6.720105
1151,-3.3252127,6.057157
1152,-3.0218835,5.915741
1153,-5.1790605,2.9740672
1154,-3.515063,6.2841096
1155,-3.6245475,5.4435034
1156,-3.619326,6.2637196
1157,-2.5585053,5.263364
1158,-1.3399945,6.813323
1159,-4.0951786,5.4559073
1160,-2.8802545,6.7369146
1161,-2.4306347,5.534477
1162,-3.0120978,6.6045465
1163,-3.2688622,6.306913
1164,-4.8486195,3.3215156
1165,-2.9562848,6.6590037
1166,-3.951799,5.2776217
1167,2.5842505,10.298614
1168,2.6591184,10.806376
1169,-2.7122457,4.6173344
1170,-0.70817345,8.093155
1171,-0.42558217,7.984139
1172,0.11524047,7.765218
1173,0.7505005,9.331343
1174,0.74890876,9.2065935
1175,-0.41120204,7.8386183
1176,0.8885367,9.347331
1177,0.6891832,9.1786375
1178,-0.99436575,3.9860964
1179,1.1288116,9.740381
1180,-2.8897932,8.170938
1181,1.0278276,9.473685
1182,-4.045043,6.2649045
1183,-4.274188,6.0292344
1184,1.0484958,9.699446
1185,1.7741817,9.522495
1186,0.7733876,9.799746
1187,-3.7350912,3.715576
1188,-0.12562893,8.189779
1189,-0.59160215,8.525523
1190,1.8734494,9.848978
1191,-3.172598,3.2390678
1192,0.99628985,9.5631895
1193,-0.08547726,8.241783
1194,1.4789948,9.825463
1195,1.3575752,9.790307
1196,1.3757485,9.825937
1197,-2.8552115,6.7509775
1198,1.5695684,9.687164
1199,0.69719124,9.1801605
1200,1.2685306,9.713768
1201,1.3546823,9.827583
1202,1.1823801,9.812554
1203,1.2251871,9.527806
1204,-4.2527,3.3642895
1205,-1.9589429,0.6938266
1206,-0.518388,8.392781
1207,-1.9193538,3.5691864
1208,-3.2524414,3.0815084
1209,-3.9096131,5.289798
1210,-2.557423,3.7814095
1211,-2.9885979,6.644706
1212,1.274802,9.884062
1213,1.3087304,9.838969
1214,0.8877528,9.119639
1215,1.506134,9.587596
1216,1.2312865,9.584162
1217,1.7076167,9.412145
1218,1.3663023,9.82634
1219,1.4558929,9.647046
1220,1.9207085,8.148116
1221,0.7461524,9.640248
1222,1.5109258,9.709128
1223,1.3137394,9.906102
1224,1.3219594,9.915223
1225,1.3154184,9.883207
1226,1.6911699,9.376105
1227,1.3117707,9.919856
1228,-2.9720495,6.664972
1229,1.8619759,9.461725
1230,1.2369701,9.860186
1231,1.2449517,9.856724
1232,1.1717108,9.594987
1233,1.3142463,9.884908
1234,1.2460015,9.891787
1235,1.4379156,9.798269
1236,1.7507846,9.335699
1237,1.6531069,9.569159
1238,1.3145462,9.877901
1239,0.9640659,9.385583
1240,1.3233567,9.861005
1241,1.2804444,9.903585
1242,1.9942026,9.947135
1243,1.2209444,8.45134
1244,1.48968,9.42674
1245,-3.203322,6.5598874
1246,-2.9737132,6.659576
1247,-2.9582815,6.645266
1248,-2.9565527,6.6623583
1249,-2.7499003,6.5685244
1250,-2.8870056,6.6450357
1251,-2.6401086,6.606584
1252,-2.8489466,6.6410303
1253,-2.9696476,6.6488943
1254,-2.9570205,6.6766114
1255,0.014724134,8.344735
1256,1.8424246,9.385764
1257,-0.73115164,8.334404
1258,-3.7676067,4.317725
1259,-3.9460294,5.678203
1260,-3.1058972,1.9518423
1261,-3.894618,4.229537
1262,2.2754462,10.806201
1263,-4.2096233,5.7449794
1264,1.4018598,9.704408
1265,-3.583049,2.323643
1266,2.502794,9.8624325
1267,-3.9366586,4.784331
1268,-4.318763,3.1834412
1269,1.3963516,9.74591
1270,1.4161686,9.857879
1271,1.709064,9.836955
1272,-4.3424473,3.5079024
1273,-1.250473,7.3025336
1274,-0.22412719,10.090939
1275,2.238327,10.206462
1276,1.495248,8.531539
1277,0.21733671,6.995398
1278,1.9705299,8.604863
1279,-1.2031593,-0.68750435
1280,-0.91466326,-0.10066396
1281,1.3579074,5.75412
1282,1.3005685,5.746875
1283,-1.2468388,-0.23263024
1284,-1.1973174,0.07537218
1285,-0.08940242,5.8155966
1286,-1.5091066,-0.6479157
1287,-2.1628323,1.3627408
1288,-2.7232513,1.8900963
1289,-2.4243495,0.70269084
1290,-1.0141418,-0.19966058
1291,2.4562116,8.56574
1292,2.902214,5.8420773
1293,-1.9613686,0.61986464
1294,2.970469,5.866611
1295,1.6673933,8.888698
1296,-1.0093032,-0.1268985
1297,2.7386487,8.862177
1298,3.0396757,5.9543133
1299,-3.8525655,2.8248992
1300,-1.748221,2.0783236
1301,2.8476288,8.436353
1302,-1.5983995,0.057417165
1303,-1.659797,0.03586064
1304,2.0822897,8.388208
1305,-1.9493333,-0.023556175
1306,-1.9813604,0.13256638
1307,-2.5743642,0.6291289
1308,-2.3351629,0.5507676
1309,-2.2937362,1.7771353
1310,-1.7506543,3.8527641
1311,-2.5617473,1.8313981
1312,-0.94812465,-0.067051664
1313,-1.9561015,0.8588052
1314,-4.730273,2.5162845
1315,-2.1910326,1.3307942
1316,-1.6861974,0.060027007
1317,3.9483783,7.319578
1318,3.9128966,7.3008833
1319,3.9440522,7.3294663
1320,3.9518125,7.32405
1321,3.9211009,7.3104076
1322,3.9192014,7.3204684
1323,3.9628968,7.349953
1324,3.9604602,7.340961
1325,3.8340452,7.1828303
1326,3.9340117,7.3412576
1327,3.940943,7.3221703
1328,1.9351631,8.286291
1329,3.9140396,7.352084
1330,3.9176092,7.338072
1331,3.9159474,7.2972684
1332,3.840232,7.2921853
1333,3.9588263,7.347354
1334,3.9266598,7.315148
1335,3.2436912,6.218775
1336,3.85265,7.2580776
1337,3.9392333,7.3269644
1338,3.9519389,7.3134475
1339,3.9353545,7.3246713
1340,3.8388011,7.400894
1341,3.8238647,7.395745
1342,-1.9670242,0.31201562
1343,-2.018787,0.88154745
1344,1.3643396,5.7654414
1345,1.3286113,5.7528396
1346,1.3333342,5.7510614
1347,1.3605479,5.7536016
1348,-1.5753689,-0.5334439
1349,-1.9495846,0.035520177
1350,-1.8546908,0.079789594
1351,-1.1690577,-0.63551
1352,-1.1799031,-0.66398805
1353,-1.1464652,-0.7710204
1354,0.15422298,6.8443894
1355,0.07420906,6.786429
1356,0.62245464,8.908172
1357,-0.52159065,6.050947
1358,-0.6886787,5.955136
1359,0.43416354,8.6919985
1360,0.5388847,8.682787
1361,-1.4475929,-0.30639094
1362,-1.1600586,-0.5682992
1363,1.1516579,8.86341
1364,-0.86442673,9.6118765
1365,-0.0579783,7.279025
1366,0.4870065,8.698321
1367,-1.2052207,-0.6303409
1368,-0.3439849,6.530251
1369,0.08181311,6.7737465
1370,-0.5334081,5.922215
1371,-2.1272955,0.5348128
1372,-1.16536,-0.6934612
1373,-1.148244,0.17712325
1374,-1.9446249,0.07160176
1375,-2.0587325,0.51779735
1376,-2.1346178,0.7216402
1377,0.98804086,8.367867
1378,0.8765961,8.313754
1379,2.4347925,8.487534
1380,-1.5544065,-0.3508005
1381,-1.6978172,0.39290705
1382,2.990958,8.576439
1383,2.5976243,8.571626
1384,2.2102659,9.593231
1385,1.3020887,8.3902445
1386,-1.863333,0.32200074
1387,-1.8165329,-0.092683114
1388,2.7942488,9.188277
1389,2.7365985,8.477423
1390,-0.034001876,5.768688
1391,-1.5150106,-0.0025686184
1392,-4.0205317,2.2661545
1393,-1.7652073,-0.34106246
1394,-1.6424181,-0.37868088
1395,-1.5892597,-0.63490665
1396,-1.850306,-0.08804904
1397,-1.984923,0.0391646
1398,-1.6828344,-0.46721092
1399,-1.6661713,0.006331271
1400,0.5626337,8.661269
1401,-1.6741408,0.21952243
1402,2.7219203,9.062388
1403,-1.2456077,-0.34303814
1404,-1.2786674,-0.35277665
1405,4.5248055,7.2123356
1406,-1.9413857,0.23117621
1407,1.3906907,5.7416344
1408,1.3707671,5.750169
1409,-1.2806247,-0.34662688
1410,-2.179396,0.9018695
1411,-1.4355912,-0.5476212
1412,-1.194811,-0.34830573
1413,-1.1571268,-0.16021647
1414,-1.2176744,-0.41166264
1415,-4.1999607,2.96938
1416,3.1002412,9.057419
1417,3.046922,9.044106
1418,2.589375,9.269581
1419,3.0882342,8.938985
1420,3.1737003,8.632134
1421,1.6698723,8.288454
1422,1.304916,5.7530327
1423,2.9756758,8.479717
1424,-1.9709716,0.10401449
1425,-1.3909982,-0.36797598
1426,-1.8808894,0.27665547
1427,2.6844096,8.462798
1428,-2.2214992,0.6901711
1429,-0.75927114,-0.043554034
1430,2.2129295,6.911608
1431,-1.1071315,-0.28919387
1432,3.0933545,5.9650345
1433,2.6074488,8.5098295
1434,-2.0950992,3.626979
1435,-1.7729789,0.110410124
1436,-2.6770427,2.1576836
1437,-2.065588,1.7158003
1438,2.9786541,8.440349
1439,-1.2286447,-0.71491003
1440,2.816307,8.410018
1441,0.3788508,6.815242
1442,0.22554886,8.176672
1443,-2.0899477,0.5384753
1444,-2.035844,0.5670541
1445,2.0333066,9.420537
1446,-0.17366937,8.769914
1447,2.4206517,8.4667225
1448,-1.2605418,0.16234952
1449,-1.7977905,-0.0012868484
1450,2.950988,5.842257
1451,3.032923,5.923333
1452,-2.1422853,1.2991153
1453,11.251965,1.637705
1454,-1.7532313,0.35761788
1455,-1.8638012,-0.09228401
1456,-1.8556272,-0.07768723
1457,-3.323725,2.127825
1458,-2.7089696,2.0114474
1459,-2.7854407,1.9824284
1460,-1.7984209,0.5341742
1461,-1.9789027,0.5410464
1462,-3.9212987,2.7807724
1463,-1.5239526,-0.58785594
1464,-1.4790984,6.6120186
1465,-2.8602269,5.144651
1466,-3.2510152,2.6819236
1467,-2.8581111,3.1540313
1468,-3.6232038,5.2382607
1469,-2.475034,1.305431
1470,-2.2050893,5.5188336
1471,-2.8937063,3.8490543
1472,-3.2223153,3.7554076
1473,-2.5232735,5.1340947
1474,-3.0187945,4.4295545
1475,-2.2120197,5.538667
1476,-2.3670747,3.5899773
1477,-2.1013024,5.6933203
1478,-2.8383157,3.3543074
1479,-2.13111,5.7377706
1480,-2.0039916,5.8065166
1481,-1.8826604,6.0117354
1482,-2.0753026,5.773639
1483,-2.9562173,3.3624887
1484,-2.9795234,3.6243837
1485,-0.28345773,7.698804
1486,-0.17334953,7.692491
1487,-1.0925426,7.148291
1488,-0.5957452,7.344442
1489,-1.1861843,7.1072
1490,-2.7886815,2.6598039
1491,-2.0233572,5.816943
1492,-2.5114737,3.6395438
1493,-1.4170889,6.7104297
1494,-2.5844896,2.6877213
1495,-2.1015832,5.761092
1496,-2.1076915,5.380289
1497,-2.818666,2.5657897
1498,-2.9260006,3.3599703
1499,-2.0999413,5.734382
1500,-2.0777032,5.704592
1501,-2.0285878,5.7965336
1502,-2.6297557,2.609057
1503,-2.239107,5.2113237
1504,-2.1050904,5.781782
1505,-2.1575615,5.663991
1506,-2.7488534,4.1039753
1507,-2.2056477,5.2585783
1508,-2.7591934,3.02804
1509,-2.5613272,5.144639
1510,-1.452275,6.559071
1511,-1.6563509,6.1702437
1512,-3.0279574,3.5542789
1513,-2.0298352,5.753348
1514,-1.2635107,6.7813063
1515,-1.3225257,6.7043386
1516,-3.0969071,3.9529874
1517,-1.7342849,6.0093565
1518,-1.7346668,6.10625
1519,-1.6090412,6.3827996
1520,-0.19930758,10.089504
1521,-1.1933962,0.40791133
1522,-2.8417888,3.9696212
1523,-2.1735282,5.5428605
1524,-2.3837066,4.5878205
1525,-1.9859408,5.6602764
1526,-2.5193577,2.4922972
1527,-2.8991714,3.0496888
1528,-2.9769254,1.605652
1529,-3.0432656,1.3955169
1530,-3.0167923,1.2997149
1531,-3.0711153,1.5759972
1532,-2.4140675,2.5458293
1533,-2.9138534,1.6097503
1534,-1.1181643,0.01006082
1535,-3.0412266,1.3235164
1536,-2.4611099,5.1310697
1537,-0.63529634,6.711938
1538,-1.793952,6.04505
1539,-1.7035639,6.1438417
1540,-1.0836954,6.785002
1541,-1.2149986,7.1811585
1542,-3.341336,3.2465801
1543,-3.0082016,3.7015262
1544,-2.1167247,5.7604747
1545,-2.206435,5.2723227
1546,-2.1850722,5.246449
1547,-2.8777425,3.2111974
1548,-3.150575,3.486763
1549,2.915446,5.8189
1550,-2.5902355,5.3515887
1551,-2.9185395,2.6877747
1552,-2.765235,4.037694
1553,-1.3456687,7.5454245
1554,-0.6681058,7.207685
1555,-2.9225218,1.5182655
1556,-3.2001152,3.131978
1557,-1.4027381,6.6470904
1558,-2.9802897,3.4382222
1559,-1.6909574,6.1562266
1560,-2.0306685,5.6545525
1561,-0.43753356,6.2518544
1562,-0.35823736,7.603195
1563,-0.9492924,8.233731
1564,-1.4552742,6.6521273
1565,-1.0550357,6.937474
1566,-2.182689,5.2725954
1567,-3.0051346,2.8703408
1568,-2.9281516,3.5489268
1569,-2.9491763,3.5754209
1570,-3.0197465,3.3619325
1571,-2.817155,2.8982456
1572,-0.52638555,6.087806
1573,-1.7821656,6.101448
1574,-1.7576424,6.066917
1575,-3.0904274,3.4816527
1576,-2.8367248,3.1710827
1577,-3.4295063,4.1671734
1578,-2.8795416,3.202709
1579,-1.7821563,5.9485273
1580,-2.888794,3.0561273
1581,-2.1417713,5.3939824
1582,-2.9661064,3.176893
1583,-3.0604157,3.1863756
1584,-2.950316,3.0835488
1585,-1.2949591,6.9956737
1586,-3.0998433,2.82052
1587,-2.9085908,3.2370567
1588,-3.1484044,3.7133498
1589,-3.1390083,3.7108724
1590,-2.1006045,5.3983436
1591,-1.5365971,6.544652
1592,-3.2444515,3.4893346
1593,-1.8374698,6.030628
1594,-2.516173,3.9355595
1595,-2.693644,3.8104289
1596,-3.1254814,3.8644626
1597,-3.0157788,3.653998
1598,-2.1922727,5.2857904
1599,-2.8504713,3.2346966
1600,-3.4247537,3.6579123
1601,-3.1031742,3.2726657
1602,-3.0802479,3.1158645
1603,-3.0727773,3.5178761
1604,-3.0133147,3.4874752
1605,-3.040306,3.4500644
1606,-1.3285671,8.94275
1607,-2.9860482,3.4962146
1608,-2.0853481,5.3475413
1609,-1.6984761,6.134595
1610,-0.64634866,7.5761228
1611,-1.7375675,6.108811
1612,-0.7695338,6.55516
1613,-3.0178146,1.3302635
1614,-3.1612048,3.5532064
1615,-2.8766627,3.116421
1616,-3.0405889,1.710153
1617,-1.1328738,7.373312
1618,-0.9473158,8.061214
1619,-2.865476,2.6425884
1620,-1.7440497,6.0660887
1621,-4.3186607,3.6579573
1622,-4.5882745,3.4661725
1623,-4.5556273,3.263018
1624,-4.1521106,2.6222696
1625,-4.7657337,2.4944131
1626,-4.2305346,1.783089
1627,-4.0139675,3.4362283
1628,-4.691165,3.381965
1629,-3.7819345,1.9718814
1630,-3.3895183,0.9538394
1631,2.3379347,10.467599
1632,-3.5705369,3.6651409
1633,-4.858008,3.2506986
1634,-4.817903,3.239754
1635,-1.2324537,2.2408743
1636,-4.889885,2.386666
1637,-4.070604,2.5440874
1638,-2.991002,4.92795
1639,-0.6366564,7.640629
1640,-4.2797446,3.3740451
1641,-3.7268357,3.7429836
1642,-4.4787097,3.4461174
1643,-4.322864,3.045681
1644,-4.29405,3.7560892
1645,-4.712585,3.0134838
1646,-3.3121426,2.8542256
1647,-2.6747015,4.4399266
1648,-2.8024738,4.2165146
1649,-2.8164864,4.4099193
1650,-4.0093036,3.7735224
1651,-3.0448728,2.5876253
1652,-3.9456568,4.380201
1653,2.4944787,10.11277
1654,-4.4003806,5.298601
1655,-4.486434,2.7510767
1656,-3.9593534,3.4522998
1657,-2.2756228,3.8747256
1658,-4.7175393,2.739929
1659,-4.912764,2.3926818
1660,-4.6275816,2.863509
1661,-4.063261,3.782575
1662,-4.079666,2.698852
1663,-4.611114,2.8712344
1664,-4.860539,2.4327488
1665,-4.7896447,3.3848615
1666,-3.8914433,3.576681
1667,-1.4828657,3.9225442
1668,-2.8188667,0.70887315
1669,-4.46087,3.924133
1670,-3.3028598,3.9659877
1671,2.3430693,10.219673
1672,2.3539155,10.179576
1673,-3.704555,1.5551009
1674,-4.0401764,5.89665
1675,2.274338,10.345056
1676,-3.774535,1.8312577
1677,-4.3388643,2.7846682
1678,-3.4713466,1.7453401
1679,-3.61143,1.8028135
1680,-4.274561,1.9020858
1681,-4.422309,4.221153
1682,-1.6639527,4.065449
1683,2.1322854,10.610067
1684,-3.9027486,1.8998187
1685,-3.980202,2.176119
1686,-3.6977842,1.5935739
1687,-4.300019,2.5517654
1688,-3.859885,1.7039831
1689,-4.3170443,1.7688713
1690,-3.2755933,1.5411611
1691,-3.7949226,1.6583854
1692,-2.0256286,3.6563263
1693,-3.7710917,6.1268373
1694,-3.2618427,1.3185482
1695,-4.0620775,3.7624629
1696,-3.9289541,2.4232621
1697,0.47102472,8.153296
1698,-4.7263117,2.1263978
1699,-3.826723,2.5881226
1700,-3.829952,1.6961168
1701,-4.280854,2.5951984
1702,-4.3907204,2.5496655
1703,-4.368793,3.8470345
1704,-3.1621637,2.3254783
1705,-3.9223506,2.6841497
1706,-4.1751866,2.7709641
1707,2.6473036,10.512724
1708,-3.185114,3.7664776
1709,-3.0501938,2.3856423
1710,2.388142,10.162919
1711,-5.2176023,3.0160725
1712,3.1263826,10.691121
1713,3.0386915,5.9453077
1714,-3.416076,3.685263
1715,-3.6127813,6.1651306
1716,-3.0905735,3.8473227
1717,-2.6650136,4.6139555
1718,-3.8489077,5.8981557
1719,-4.771579,3.3216999
1720,-2.8542745,4.086276
1721,2.3616526,10.162544
1722,2.6322424,10.85972
1723,2.388256,10.184734
1724,-4.343046,3.0266833
1725,-4.363355,3.0870445
1726,-3.8785625,2.3430634
1727,-4.869624,3.3306067
1728,-4.6346784,3.7336228
1729,-3.7563167,3.07071
1730,-4.461966,4.1647377
1731,-4.0552826,5.334585
1732,-2.961491,3.7186635
1733,-3.8423436,2.0196893
1734,-4.1647315,3.3986027
1735,-4.282703,2.6953099
1736,-4.7111907,3.221058
1737,-4.04222,3.0989304
1738,-3.9234867,1.9637687
1739,-4.350292,4.5351143
1740,-4.806151,2.6059902
1741,-4.1066194,3.8812566
1742,-1.7535859,3.837354
1743,-2.6134162,4.952755
1744,-3.361894,2.42704
1745,-4.2035327,3.8294716
1746,-4.471235,3.6930609
1747,2.4766965,10.197204
1748,-4.776419,2.6681924
1749,2.6697326,10.348789
1750,-0.85317093,2.562577
1751,-3.551884,1.3289698
1752,-3.9390397,1.7064635
1753,-3.610339,2.8647532
1754,-3.0601518,3.8103597
1755,-4.212518,1.8561734
1756,-4.83293,2.3386657
1757,-4.1986113,3.7216258
1758,-0.43023655,9.647808
1759,-4.4178395,2.5312262
1760,-3.9369478,3.4595895
1761,2.0994866,9.923695
1762,-3.967271,1.9011794
1763,-4.502531,5.024412
1764,-4.670168,2.21118
1765,-4.7710295,2.2739627
1766,-4.3134804,3.4223437
1767,-3.7415423,2.1952953
1768,-4.457874,3.0420094
1769,-4.6943936,2.6483216
1770,-4.2838483,3.1816132
1771,-4.6941476,2.195741
1772,-2.4629345,5.545345
1773,-3.8575249,1.8523146
1774,-4.0614166,3.4977775
1775,-3.8479981,3.5295517
1776,-4.498766,2.6181972
1777,-3.198584,3.1234808
1778,-4.087413,4.202013
1779,-2.4662697,1.7207133
1780,-3.6170304,3.6457603
1781,2.343521,10.289826
1782,-4.051209,3.335955
1783,-4.904191,2.538117
1784,-3.4785643,1.7306519
1785,-0.21684185,2.5749447
1786,-4.6821165,2.5588303
1787,-4.528763,3.7564242
1788,2.3158338,10.351221
1789,-2.8183424,4.0963345
1790,-4.3520365,2.6535275
1791,-3.924175,3.8730202
1792,-4.3989325,3.0768847
1793,-3.201498,3.4354951
1794,-4.514563,2.0804148
1795,-3.96283,3.677305
1796,2.3919868,10.251606
1797,2.3482823,10.204936
1798,-3.1624134,3.7115448
1799,-4.0601783,4.0289626
1800,2.2418954,10.31281
1801,-2.9267693,3.1672342
1802,-4.2475324,3.7540789
1803,-3.3807983,3.0665476
1804,-3.6619287,3.6845946
1805,-4.247118,4.4271493
1806,-4.20578,3.512274
1807,-4.6015053,3.0550141
1808,-4.773351,2.8295312
1809,-4.5739884,3.7124162
1810,-4.315661,1.6863446
1811,-4.7094545,2.6482093
1812,-3.9655993,3.400785
1813,-3.9611278,2.0359411
1814,-4.3330526,2.261583
1815,-0.35818222,9.489934
1816,-0.5296944,9.022679
1817,-0.16026379,9.486077
1818,-0.8254188,8.355371
1819,-0.65808815,8.56204
1820,2.5131817,10.879779
1821,2.5768054,11.046424
1822,-1.1966947,8.967316
1823,-0.67815864,8.454678
1824,-1.0147785,8.222495
1825,-0.530925,8.462268
1826,-0.29342455,8.018038
1827,-0.94683003,8.220199
1828,2.3283885,8.393978
1829,-0.3241228,8.600738
1830,-0.69973975,8.595281
1831,-0.5063974,8.595721
1832,-3.5313606,2.8650446
1833,-0.22821635,7.3134503
1834,-0.74803656,7.6399574
1835,-0.3502398,7.9621735
1836,-0.5598849,8.573397
1837,-0.36970654,7.9095116
1838,2.492163,11.346593
1839,-1.098935,9.0615635
1840,2.4962573,10.885089
1841,-4.037718,3.1599894
1842,-2.0862668,1.0190667
1843,-2.9872773,4.3349752
1844,-2.8671372,4.3557434
1845,-1.0752735,3.4469965
1846,-3.2374802,2.0002215
1847,-0.012771807,8.175305
1848,0.9529881,10.408638
1849,-0.16295423,9.751822
1850,-3.9170265,4.675599
1851,0.559571,10.070014
1852,-1.2809762,7.4545593
1853,-0.39116934,9.088415
1854,-0.09980002,9.441713
1855,-1.1463994,9.1238165
1856,-1.1430912,9.153328
1857,-3.544634,3.0893571
1858,0.14168173,10.272817
1859,-2.449577,3.8522735
1860,1.9881165,10.982793
1861,1.7261677,11.1517935
1862,-1.0520812,3.815833
1863,-2.852264,2.5500379
1864,-2.9960825,2.740476
1865,1.4212145,11.542507
1866,-1.0874003,3.4303918
1867,3.4033287,11.665156
1868,-3.3752134,0.8790968
1869,-3.346438,1.0361308
1870,-3.4170384,0.7902873
1871,-3.3530145,0.8307428
1872,-3.5979323,1.0679469
1873,-3.3901496,0.84446394
1874,-3.625156,1.3881189
1875,-0.92384636,9.661093
1876,-0.96364087,9.709796
1877,-0.90625477,9.6206255
1878,-0.5607247,8.197833
1879,-0.9070536,9.633328
1880,-0.8944801,9.653592
1881,2.2116725,8.477353
1882,-0.55842644,8.399995
1883,-0.75990534,8.569743
1884,-0.64089906,8.748963
1885,-0.7007459,8.786293
1886,-0.57636416,8.558981
1887,-0.7518205,8.419117
1888,2.094584,11.0361595
1889,-1.0027097,9.759633
1890,-0.4136044,8.66808
1891,-0.51760024,8.33879
1892,-2.999274,4.425432
1893,-0.63057554,8.583099
1894,-0.7286574,8.552544
1895,-2.5256526,0.7922078
1896,-4.102149,4.569291
1897,-3.3317611,1.8467363
1898,-3.4386117,0.8330941
1899,-3.262643,1.2854474
1900,-0.06716092,10.186278
1901,-1.0155923,8.830952
1902,-3.9288616,3.301308
1903,2.6247675,10.74836
1904,2.1794074,11.04087
1905,-1.2409892,7.526072
1906,-1.5058419,7.620381
1907,-0.18599546,9.523566
1908,1.7206641,11.544861
1909,-0.3612835,8.472966
1910,-3.6189456,2.3921368
1911,2.6318526,10.718035
1912,-4.071751,3.475553
1913,-3.4905958,2.4630423
1914,-1.2506953,9.17488
1915,1.8342541,10.798249
1916,-1.1435533,3.5266228
1917,-0.4860799,8.553289
1918,-0.66082066,8.656154
1919,1.6857694,10.910366
1920,-0.60154265,8.367695
1921,-1.2728425,8.570367
1922,-0.45271158,7.867157
1923,2.1979923,10.541374
1924,-0.8137568,9.135997
1925,-0.8290709,9.022425
1926,-0.08149333,8.97206
1927,-0.26041263,9.610516
1928,-0.54981357,8.558001
1929,-1.266386,9.103428
1930,-3.5528052,3.4566667
1931,-3.7322059,2.8170335
1932,-3.4232433,3.4881759
1933,-3.8847208,2.2495594
1934,-0.94403356,3.334953
1935,-3.6302428,2.6873107
1936,2.2297776,11.062216
1937,-0.0061510736,10.246265
1938,-0.049285766,10.16308
1939,1.6861495,10.75272
1940,1.4242755,11.955796
1941,2.2165966,11.298614
1942,1.4052751,11.9685335
1943,1.5673934,11.732512
1944,2.152152,11.119755
1945,2.1631937,11.168168
